source_passage_id,docx_file,source_document_id,paragraph_index,style,text,review_status,image_verified
SP-01116,enklave-salido.docx,,1116,Normal,4 comen;,researcher_docx,not_checked
SP-01117,enklave-salido.docx,,1117,Normal,3 sarung pistol kuda;,researcher_docx,not_checked
SP-01118,enklave-salido.docx,,1118,Normal,"3 karabin, satu di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-01119,enklave-salido.docx,,1119,Normal,4 kuda penarik kereta;,researcher_docx,not_checked
SP-01120,enklave-salido.docx,,1120,Normal,2 kereta angkut;,researcher_docx,not_checked
SP-01121,enklave-salido.docx,,1121,Normal,"1 badan kereta penumpang, tidak layak digunakan;",researcher_docx,not_checked
SP-01122,enklave-salido.docx,,1122,Normal,4 coomen.,researcher_docx,not_checked
SP-01123,enklave-salido.docx,,1123,Normal,"Kata onbequaem dalam bagian ini berarti tidak layak dipakai atau tidak mampu menjalankan fungsi yang dimaksud. Untuk seekor kuda, artinya kuda tersebut tidak layak digunakan untuk kerja atau tunggangan, bukan penilaian umum atas kondisi biologisnya.",researcher_docx,not_checked
SP-01125,enklave-salido.docx,,1125,Normal,Wagenmakers- en cuijsiersgereetschap,researcher_docx,not_checked
SP-01126,enklave-salido.docx,,1126,Normal,Peralatan pembuat kereta dan kusir terdiri atas:,researcher_docx,not_checked
SP-01127,enklave-salido.docx,,1127,Normal,1 kapak;,researcher_docx,not_checked
SP-01128,enklave-salido.docx,,1128,Normal,"2 gurdi, avegaers;",researcher_docx,not_checked
SP-01129,enklave-salido.docx,,1129,Normal,"2 pahat lengkung, gutsen;",researcher_docx,not_checked
SP-01130,enklave-salido.docx,,1130,Normal,"5 pisau pembentuk, swijmessen;",researcher_docx,not_checked
SP-01131,enklave-salido.docx,,1131,Normal,1 gergaji tangan;,researcher_docx,not_checked
SP-01132,enklave-salido.docx,,1132,Normal,"2 batu asah, satu di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-01133,enklave-salido.docx,,1133,Normal,"1 beliung kayu atau kapak penarah, dissel;",researcher_docx,not_checked
SP-01134,enklave-salido.docx,,1134,Normal,"1 cangkul atau beliung, houwel;",researcher_docx,not_checked
SP-01135,enklave-salido.docx,,1135,Normal,1 proos;,researcher_docx,not_checked
SP-01136,enklave-salido.docx,,1136,Normal,"1 meja kerja pembentuk, swijbanck;",researcher_docx,not_checked
SP-01137,enklave-salido.docx,,1137,Normal,1 gantschaeff.,researcher_docx,not_checked
SP-01138,enklave-salido.docx,,1138,Normal,Huijsmeubelen onder handen van Sr. Hoffman,researcher_docx,not_checked
SP-01139,enklave-salido.docx,,1139,Normal,Perabot rumah yang berada di bawah penguasaan Tuan Hoffman terdiri atas:,researcher_docx,not_checked
SP-01140,enklave-salido.docx,,1140,Normal,3 piring saji porselen besar;,researcher_docx,not_checked
SP-01141,enklave-salido.docx,,1141,Normal,3 piring porselen berukuran sedang;,researcher_docx,not_checked
SP-01142,enklave-salido.docx,,1142,Normal,14 piring porselen lain yang lebih kecil;,researcher_docx,not_checked
SP-01143,enklave-salido.docx,,1143,Normal,33 piring Jepang;,researcher_docx,not_checked
SP-01144,enklave-salido.docx,,1144,Normal,6 piring Tiongkok;,researcher_docx,not_checked
SP-01145,enklave-salido.docx,,1145,Normal,2 wadah air dari porselen;,researcher_docx,not_checked
SP-01146,enklave-salido.docx,,1146,Normal,1 [wadah] minyak;,researcher_docx,not_checked
SP-01147,enklave-salido.docx,,1147,Normal,1 kendi atau wadah kecil untuk cuka;,researcher_docx,not_checked
SP-01148,enklave-salido.docx,,1148,Normal,1 wadah kecil untuk moster dengan hiasan atau lapisan perak;,researcher_docx,not_checked
SP-01149,enklave-salido.docx,,1149,Normal,1 sendok kecil dari perak;,researcher_docx,not_checked
SP-01150,enklave-salido.docx,,1150,Normal,3 wadah kecil Jepang beserta penutupnya;,researcher_docx,not_checked
SP-01151,enklave-salido.docx,,1151,Normal,"2 ketel teh dari tembaga, satu di antaranya sama sekali tidak layak digunakan;",researcher_docx,not_checked
SP-01152,enklave-salido.docx,,1152,Normal,"2 peludahan, quispidoors;",researcher_docx,not_checked
SP-01153,enklave-salido.docx,,1153,Normal,"2 wajan tembaga, satu besar dan satu kecil;",researcher_docx,not_checked
SP-01154,enklave-salido.docx,,1154,Normal,1 tempat lampu kecil dari tembaga;,researcher_docx,not_checked
SP-01155,enklave-salido.docx,,1155,Normal,6 kursi;,researcher_docx,not_checked
SP-01156,enklave-salido.docx,,1156,Normal,1 pancuran atau wadah air dari pelat timah di kebun;,researcher_docx,not_checked
SP-01157,enklave-salido.docx,,1157,Normal,1 gunting berbentuk sengkang untuk mencukur domba;,researcher_docx,not_checked
SP-01158,enklave-salido.docx,,1158,Normal,1 kompas dari gading.,researcher_docx,not_checked
SP-01159,enklave-salido.docx,,1159,Normal,"Baris “1 olijen” tidak lengkap sebagai nama benda. Karena itu, saya mempertahankannya sebagai satu wadah atau persediaan minyak tanpa menentukan bentuk bendanya.",researcher_docx,not_checked
SP-01160,enklave-salido.docx,,1160,Normal,In de combuijs,researcher_docx,not_checked
SP-01161,enklave-salido.docx,,1161,Normal,Di dapur terdapat:,researcher_docx,not_checked
SP-01162,enklave-salido.docx,,1162,Normal,1 alat pemanggang dari besi beserta perangkatnya;,researcher_docx,not_checked
SP-01163,enklave-salido.docx,,1163,Normal,2 ketel tembaga biasa.,researcher_docx,not_checked
SP-01164,enklave-salido.docx,,1164,Normal,Judul asli,researcher_docx,not_checked
SP-01165,enklave-salido.docx,,1165,Normal,Weeghmaterialen,researcher_docx,not_checked
SP-01166,enklave-salido.docx,,1166,Normal,Terdapat:,researcher_docx,not_checked
SP-01167,enklave-salido.docx,,1167,Normal,1 neraca besi dengan dua piringan kayu;,researcher_docx,not_checked
SP-01168,enklave-salido.docx,,1168,Normal,"10 buah anak timbangan logam, dengan berat keseluruhan 173 lb, yaitu:",researcher_docx,not_checked
SP-01169,enklave-salido.docx,,1169,Normal,2 buah masing-masing 50 lb = 100 lb;,researcher_docx,not_checked
SP-01170,enklave-salido.docx,,1170,Normal,1 buah 25 lb = 25 lb;,researcher_docx,not_checked
SP-01171,enklave-salido.docx,,1171,Normal,1 buah 12 lb = 12 lb;,researcher_docx,not_checked
SP-01172,enklave-salido.docx,,1172,Normal,1 buah 10 lb = 10 lb;,researcher_docx,not_checked
SP-01173,enklave-salido.docx,,1173,Normal,1 buah 8 lb = 8 lb;,researcher_docx,not_checked
SP-01174,enklave-salido.docx,,1174,Normal,1 buah 6 lb = 6 lb;,researcher_docx,not_checked
SP-01175,enklave-salido.docx,,1175,Normal,1 buah 5 lb = 5 lb;,researcher_docx,not_checked
SP-01176,enklave-salido.docx,,1176,Normal,1 buah 4 lb = 4 lb;,researcher_docx,not_checked
SP-01177,enklave-salido.docx,,1177,Normal,1 buah 3 lb = 3 lb.,researcher_docx,not_checked
SP-01178,enklave-salido.docx,,1178,Normal,Jumlah tertulis:,researcher_docx,not_checked
SP-01179,enklave-salido.docx,,1179,Normal,"10 buah, dengan berat 173 lb sebagaimana tersebut di atas.",researcher_docx,not_checked
SP-01180,enklave-salido.docx,,1180,Normal,"Namun, terdapat masalah aritmetis:",researcher_docx,not_checked
SP-01181,enklave-salido.docx,,1181,Normal,2 + 1 + 1 + 1 + 1 + 1 + 1 + 1 + 1 = 10 buah,researcher_docx,not_checked
SP-01182,enklave-salido.docx,,1182,Normal,tetapi jumlah bobotnya:,researcher_docx,not_checked
SP-01183,enklave-salido.docx,,1183,Normal,100 + 25 + 12 + 10 + 8 + 6 + 5 + 4 + 3 = 173 lb,researcher_docx,not_checked
SP-01184,enklave-salido.docx,,1184,Normal,"Jadi, baik jumlah unit maupun berat totalnya konsisten.",researcher_docx,not_checked
SP-01185,enklave-salido.docx,,1185,Normal,In de meesterswinckel boven in de mijn,researcher_docx,not_checked
SP-01186,enklave-salido.docx,,1186,Normal,Inventarisnya terdiri atas:,researcher_docx,not_checked
SP-01187,enklave-salido.docx,,1187,Normal,"2 mortar tembaga, dengan sebuah penumbuk besi;",researcher_docx,not_checked
SP-01188,enklave-salido.docx,,1188,Normal,"1 trepan beserta perlengkapannya, terdiri atas 13 bagian;",researcher_docx,not_checked
SP-01189,enklave-salido.docx,,1189,Normal,"1 sekrup peluru, kogelschroef;",researcher_docx,not_checked
SP-01190,enklave-salido.docx,,1190,Normal,1 gergaji;,researcher_docx,not_checked
SP-01191,enklave-salido.docx,,1191,Normal,"1 pisau melengkung, kemungkinan krommes;",researcher_docx,not_checked
SP-01192,enklave-salido.docx,,1192,Normal,"1 [alat] bermata dua, teksnya belum pasti;",researcher_docx,not_checked
SP-01193,enklave-salido.docx,,1193,Normal,"5 besi pembakar atau kauter, brandijsers;",researcher_docx,not_checked
SP-01194,enklave-salido.docx,,1194,Normal,"1 sekrup bulat, rondschroef;",researcher_docx,not_checked
SP-01195,enklave-salido.docx,,1195,Normal,"1 tang mulut, mondtang;",researcher_docx,not_checked
SP-01196,enklave-salido.docx,,1196,Normal,2 pahat potong;,researcher_docx,not_checked
SP-01197,enklave-salido.docx,,1197,Normal,1 linggis kecil;,researcher_docx,not_checked
SP-01198,enklave-salido.docx,,1198,Normal,"3 tang gigi, tantlangen;",researcher_docx,not_checked
SP-01199,enklave-salido.docx,,1199,Normal,1 ketel dekoksi;,researcher_docx,not_checked
SP-01200,enklave-salido.docx,,1200,Normal,1 piring atau mangkuk kecil tanpa anak timbangan;,researcher_docx,not_checked
SP-01201,enklave-salido.docx,,1201,Normal,"1 alat suntik besar, kemungkinan spiering/siering;",researcher_docx,not_checked
SP-01202,enklave-salido.docx,,1202,Normal,1 alat suntik kecil;,researcher_docx,not_checked
SP-01203,enklave-salido.docx,,1203,Normal,3 cawan minum dari timah;,researcher_docx,not_checked
SP-01204,enklave-salido.docx,,1204,Normal,1 baskom cukur dari timah;,researcher_docx,not_checked
SP-01205,enklave-salido.docx,,1205,Normal,1 wajan tembaga kecil;,researcher_docx,not_checked
SP-01206,enklave-salido.docx,,1206,Normal,1 pisau cukur;,researcher_docx,not_checked
SP-01207,enklave-salido.docx,,1207,Normal,3 lanset;,researcher_docx,not_checked
SP-01208,enklave-salido.docx,,1208,Normal,20 wadah salep berbagai ukuran;,researcher_docx,not_checked
SP-01209,enklave-salido.docx,,1209,Normal,1 peti berisi obat-obatan.,researcher_docx,not_checked
SP-01210,enklave-salido.docx,,1210,Normal,Di Meesterswinckel yang berada dalam Beneden-Pagger tambang terdapat:,researcher_docx,not_checked
SP-01211,enklave-salido.docx,,1211,Normal,19 botol porselen berbentuk persegi;,researcher_docx,not_checked
SP-01212,enklave-salido.docx,,1212,Normal,44 wadah salep dalam berbagai ukuran atau jenis;,researcher_docx,not_checked
SP-01213,enklave-salido.docx,,1213,Normal,1 mortar tembaga dengan sebuah penumbuk besi;,researcher_docx,not_checked
SP-01214,enklave-salido.docx,,1214,Normal,"2 baskom timah, disebut ganghbecken;",researcher_docx,not_checked
SP-01215,enklave-salido.docx,,1215,Normal,"1 panci tembaga kecil, tidak layak digunakan;",researcher_docx,not_checked
SP-01216,enklave-salido.docx,,1216,Normal,"2 alat suntik klisma besar dari timah, tidak layak digunakan;",researcher_docx,not_checked
SP-01217,enklave-salido.docx,,1217,Normal,"3 alat suntik klisma kecil dari timah, tidak layak digunakan;",researcher_docx,not_checked
SP-01218,enklave-salido.docx,,1218,Normal,"2 neraca kecil beserta anak timbangannya, tidak layak digunakan;",researcher_docx,not_checked
SP-01219,enklave-salido.docx,,1219,Normal,10 [botol atau wadah] porselen;,researcher_docx,not_checked
SP-01220,enklave-salido.docx,,1220,Normal,10 botol porselen kecil berbentuk bulat;,researcher_docx,not_checked
SP-01221,enklave-salido.docx,,1221,Normal,1 sitbanck [bacaannya belum pasti];,researcher_docx,not_checked
SP-01222,enklave-salido.docx,,1222,Normal,"1 kursi berlengan atau kursi dengan penyangga, beugelstoel;",researcher_docx,not_checked
SP-01223,enklave-salido.docx,,1223,Normal,1 pelana beserta seluruh perlengkapannya;,researcher_docx,not_checked
SP-01224,enklave-salido.docx,,1224,Normal,"2 pasang pistol beserta sarungnya, satu pasang tidak layak digunakan;",researcher_docx,not_checked
SP-01225,enklave-salido.docx,,1225,Normal,2 lampu malam;,researcher_docx,not_checked
SP-01226,enklave-salido.docx,,1226,Normal,1 panci tembaga;,researcher_docx,not_checked
SP-01227,enklave-salido.docx,,1227,Normal,1 baskom cukur dari porselen;,researcher_docx,not_checked
SP-01228,enklave-salido.docx,,1228,Normal,1 sendok untuk menyiapkan atau memasukkan supositoria;,researcher_docx,not_checked
SP-01229,enklave-salido.docx,,1229,Normal,1 neraca kecil dari tembaga beserta seperangkat lengkap anak timbangannya;,researcher_docx,not_checked
SP-01230,enklave-salido.docx,,1230,Normal,1 alat suntik besar;,researcher_docx,not_checked
SP-01231,enklave-salido.docx,,1231,Normal,1 alat suntik kecil;,researcher_docx,not_checked
SP-01232,enklave-salido.docx,,1232,Normal,1 pisau cukur;,researcher_docx,not_checked
SP-01233,enklave-salido.docx,,1233,Normal,3 lanset;,researcher_docx,not_checked
SP-01234,enklave-salido.docx,,1234,Normal,3 cawan kecil untuk minuman atau ramuan obat.,researcher_docx,not_checked
SP-01236,enklave-salido.docx,,1236,Normal,Lijfeijgenen in de mijns Beneden-Pagger,researcher_docx,not_checked
SP-01237,enklave-salido.docx,,1237,Normal,"Istilah lijfeijgenen secara literal menunjuk orang-orang yang tubuh dan tenaganya dianggap sebagai milik pihak lain. Dalam konteks inventaris ini, padanannya adalah orang-orang yang diperbudak atau budak.",researcher_docx,not_checked
SP-01238,enklave-salido.docx,,1238,Normal,A. Budak laki-laki,researcher_docx,not_checked
SP-01239,enklave-salido.docx,,1239,Normal,"erdapat 150 budak laki-laki, terdiri atas:",researcher_docx,not_checked
SP-01240,enklave-salido.docx,,1240,Normal,8 mandoor;,researcher_docx,not_checked
SP-01241,enklave-salido.docx,,1241,Normal,1 voorslager;,researcher_docx,not_checked
SP-01242,enklave-salido.docx,,1242,Normal,121 budak laki-laki dewasa;,researcher_docx,not_checked
SP-01243,enklave-salido.docx,,1243,Normal,6 anak laki-laki kecil yang belum sepenuhnya dewasa;,researcher_docx,not_checked
SP-01244,enklave-salido.docx,,1244,Normal,4 anak laki-laki yang masih tergolong anak-anak dan memperoleh uang makan;,researcher_docx,not_checked
SP-01245,enklave-salido.docx,,1245,Normal,7 grasjongens di Sillida;,researcher_docx,not_checked
SP-01246,enklave-salido.docx,,1246,Normal,3 penduduk pribumi yang dijatuhi hukuman.,researcher_docx,not_checked
SP-01247,enklave-salido.docx,,1247,Normal,B. Budak perempuan dan anak-anak,researcher_docx,not_checked
SP-01248,enklave-salido.docx,,1248,Normal,"erdapat 94 budak perempuan beserta anak-anak yang dikelompokkan bersama mereka, yaitu:",researcher_docx,not_checked
SP-01249,enklave-salido.docx,,1249,Normal,3 mandores perempuan;,researcher_docx,not_checked
SP-01250,enklave-salido.docx,,1250,Normal,68 budak perempuan dewasa;,researcher_docx,not_checked
SP-01251,enklave-salido.docx,,1251,Normal,4 anak yang memperoleh uang makan;,researcher_docx,not_checked
SP-01252,enklave-salido.docx,,1252,Normal,"19 anak, baik anak perempuan maupun anak laki-laki, tanpa uang makan.",researcher_docx,not_checked
SP-01254,enklave-salido.docx,,1254,Normal,Ammunitie van oorlogh,researcher_docx,not_checked
SP-01255,enklave-salido.docx,,1255,Normal,Terjemahan inventaris,researcher_docx,not_checked
SP-01256,enklave-salido.docx,,1256,Normal,Amunisi dan perlengkapan perang yang tersedia terdiri atas:,researcher_docx,not_checked
SP-01257,enklave-salido.docx,,1257,Normal,"6 meriam logam, yaitu:",researcher_docx,not_checked
SP-01258,enklave-salido.docx,,1258,Normal,2 meriam berkaliber atau berbobot peluru 3 lb;,researcher_docx,not_checked
SP-01259,enklave-salido.docx,,1259,Normal,4 meriam berkaliber atau berbobot peluru 2 lb;,researcher_docx,not_checked
SP-01260,enklave-salido.docx,,1260,Normal,"3 sendok meriam dengan tangkai berbentuk ekor babi, satu di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-01261,enklave-salido.docx,,1261,Normal,5 pembersih laras beserta alat pendorongnya;,researcher_docx,not_checked
SP-01262,enklave-salido.docx,,1262,Normal,8 tongkat sumbu;,researcher_docx,not_checked
SP-01263,enklave-salido.docx,,1263,Normal,"1 tali atau sumbu mesiu, kruijtgoren;",researcher_docx,not_checked
SP-01264,enklave-salido.docx,,1264,Normal,"2 jarum pengorek lubang sulut, saadpriemen;",researcher_docx,not_checked
SP-01265,enklave-salido.docx,,1265,Normal,160 butir peluru bulat tajam;,researcher_docx,not_checked
SP-01266,enklave-salido.docx,,1266,Normal,48 butir peluru panjang;,researcher_docx,not_checked
SP-01267,enklave-salido.docx,,1267,Normal,1 belenggu dengan lima gelang dan satu kunci;,researcher_docx,not_checked
SP-01268,enklave-salido.docx,,1268,Normal,60 kantong peluru kecil atau kantong pecahan timah;,researcher_docx,not_checked
SP-01269,enklave-salido.docx,,1269,Normal,"1 jam, kemungkinan jam pasir atau alat pengukur waktu;",researcher_docx,not_checked
SP-01270,enklave-salido.docx,,1270,Normal,"8 tombak pendek, halve piecken;",researcher_docx,not_checked
SP-01271,enklave-salido.docx,,1271,Normal,1 lampu tambang;,researcher_docx,not_checked
SP-01272,enklave-salido.docx,,1272,Normal,"19 musket yang layak digunakan, dengan penempatan:",researcher_docx,not_checked
SP-01273,enklave-salido.docx,,1273,Normal,15 di rumah kepala;,researcher_docx,not_checked
SP-01274,enklave-salido.docx,,1274,Normal,3 di Zuijder-Schacht;,researcher_docx,not_checked
SP-01275,enklave-salido.docx,,1275,Normal,1 di Princestolle;,researcher_docx,not_checked
SP-01276,enklave-salido.docx,,1276,Normal,19 bandelier;,researcher_docx,not_checked
SP-01277,enklave-salido.docx,,1277,Normal,60 kartrid terisi;,researcher_docx,not_checked
SP-01278,enklave-salido.docx,,1278,Normal,20 kartrid kosong;,researcher_docx,not_checked
SP-01279,enklave-salido.docx,,1279,Normal,1 lonceng logam di lapangan;,researcher_docx,not_checked
SP-01280,enklave-salido.docx,,1280,Normal,3¼ tong kecil mesiu;,researcher_docx,not_checked
SP-01281,enklave-salido.docx,,1281,Normal,9 bessagaijen;,researcher_docx,not_checked
SP-01282,enklave-salido.docx,,1282,Normal,"33 ikat sumbu, terdiri atas sumbu Belanda, Benggala, dan sumbu jerami;",researcher_docx,not_checked
SP-01283,enklave-salido.docx,,1283,Normal,"4 palu perang, yaitu:",researcher_docx,not_checked
SP-01284,enklave-salido.docx,,1284,Normal,3 di rumah kepala;,researcher_docx,not_checked
SP-01285,enklave-salido.docx,,1285,Normal,1 pada Meester Pieter di Beneden-Pagger;,researcher_docx,not_checked
SP-01286,enklave-salido.docx,,1286,Normal,"6½ [lembar atau satuan] kulit samak, jucht/leerguijden;",researcher_docx,not_checked
SP-01287,enklave-salido.docx,,1287,Normal,⅞ [satuan] kulit sol;,researcher_docx,not_checked
SP-01288,enklave-salido.docx,,1288,Normal,78 lb bruto peluru musket berbagai ukuran dalam sebuah tong kecil;,researcher_docx,not_checked
SP-01289,enklave-salido.docx,,1289,Normal,"16 pedang berbagai jenis, dengan penempatan:",researcher_docx,not_checked
SP-01290,enklave-salido.docx,,1290,Normal,8 pada para mandoor;,researcher_docx,not_checked
SP-01291,enklave-salido.docx,,1291,Normal,1 di Princestolle;,researcher_docx,not_checked
SP-01292,enklave-salido.docx,,1292,Normal,3 di Zuijder-Schacht;,researcher_docx,not_checked
SP-01293,enklave-salido.docx,,1293,Normal,4 di rumah kepala;,researcher_docx,not_checked
SP-01294,enklave-salido.docx,,1294,Normal,1 kain terpal yang dilapisi tar.,researcher_docx,not_checked
SP-01295,enklave-salido.docx,,1295,Normal,"Pada butir kulit, angka dan satuannya perlu diperiksa dari citra. Hasil ekstraksi memberi 6½ jucht dan 2/8 sool.",researcher_docx,not_checked
SP-01296,enklave-salido.docx,,1296,Normal,"Demikianlah pemeriksaan dan penghitungan tersebut dilaksanakan. Seluruh aset Kompeni yang disebutkan di atas ditemukan benar-benar ada dan berada pada tempatnya masing-masing. Pemeriksaan dilakukan oleh kami yang bertanda tangan di bawah ini, yang secara khusus ditunjuk untuk tugas tersebut.",researcher_docx,not_checked
SP-01297,enklave-salido.docx,,1297,Normal,"Sebagai pengesahan atas kebenarannya, dokumen ini kami kukuhkan dengan tanda tangan kami di Kantor Belanda Pulo Chinco, di Pantai Barat Sumatra, pada tanggal 4 Januari 1682.",researcher_docx,not_checked
SP-01298,enklave-salido.docx,,1298,Normal,Ditandatangani oleh para komisaris:,researcher_docx,not_checked
SP-01299,enklave-salido.docx,,1299,Normal,Hendrick Kemp;,researcher_docx,not_checked
SP-01300,enklave-salido.docx,,1300,Normal,J. S. Ongena[e];,researcher_docx,not_checked
SP-01301,enklave-salido.docx,,1301,Normal,Johan Pleijtner;,researcher_docx,not_checked
SP-01302,enklave-salido.docx,,1302,Normal,Johan Willem Vogel.,researcher_docx,not_checked
SP-01303,enklave-salido.docx,,1303,Normal,Sebagai pihak yang menyerahkan:,researcher_docx,not_checked
SP-01304,enklave-salido.docx,,1304,Normal,J. S. Hoffman.,researcher_docx,not_checked
SP-01305,enklave-salido.docx,,1305,Normal,Sebagai pihak yang menerima:,researcher_docx,not_checked
SP-01306,enklave-salido.docx,,1306,Normal,Johan Pleijtner.,researcher_docx,not_checked
SP-01307,enklave-salido.docx,,1307,Normal,Di bagian bawah tertulis:,researcher_docx,not_checked
SP-01308,enklave-salido.docx,,1308,Normal,"Telah dikolasi dan dinyatakan sesuai. Tambang Emas Sillida, 22 April 1682.",researcher_docx,not_checked
SP-01309,enklave-salido.docx,,1309,Normal,Ditandatangani:,researcher_docx,not_checked
SP-01310,enklave-salido.docx,,1310,Normal,"Elias Hesse, Berghschrijver.",researcher_docx,not_checked
SP-01311,enklave-salido.docx,,1311,Normal,"erkakas tambang dan amunisi perang di Beneden-Pagger Tambang, yang diserahkan oleh Letnan Waker sebagaimana berikut.",researcher_docx,not_checked
SP-01312,enklave-salido.docx,,1312,Normal,A. Perkakas tambang,researcher_docx,not_checked
SP-01313,enklave-salido.docx,,1313,Normal,12 kapak;,researcher_docx,not_checked
SP-01314,enklave-salido.docx,,1314,Normal,1 sekop;,researcher_docx,not_checked
SP-01315,enklave-salido.docx,,1315,Normal,1 spade atau perkakas penggali;,researcher_docx,not_checked
SP-01316,enklave-salido.docx,,1316,Normal,4 parrings;,researcher_docx,not_checked
SP-01317,enklave-salido.docx,,1317,Normal,"13 cangkul atau beliung, houwelen;",researcher_docx,not_checked
SP-01318,enklave-salido.docx,,1318,Normal,16 keilhanen;,researcher_docx,not_checked
SP-01319,enklave-salido.docx,,1319,Normal,"1 besi penggali Melayu, Maleijts grafijser;",researcher_docx,not_checked
SP-01320,enklave-salido.docx,,1320,Normal,3 lampu tambang.,researcher_docx,not_checked
SP-01321,enklave-salido.docx,,1321,Normal,B. Amunisi perang,researcher_docx,not_checked
SP-01322,enklave-salido.docx,,1322,Normal,"5 meriam logam, yaitu:",researcher_docx,not_checked
SP-01323,enklave-salido.docx,,1323,Normal,1 meriam berkaliber atau berbobot peluru 4 lb;,researcher_docx,not_checked
SP-01324,enklave-salido.docx,,1324,Normal,1 meriam berkaliber atau berbobot peluru 3 lb;,researcher_docx,not_checked
SP-01325,enklave-salido.docx,,1325,Normal,3 meriam berkaliber atau berbobot peluru 2 lb;,researcher_docx,not_checked
SP-01326,enklave-salido.docx,,1326,Normal,24 granat tangan terisi;,researcher_docx,not_checked
SP-01327,enklave-salido.docx,,1327,Normal,3 musket yang layak digunakan;,researcher_docx,not_checked
SP-01328,enklave-salido.docx,,1328,Normal,1 bandelier;,researcher_docx,not_checked
SP-01329,enklave-salido.docx,,1329,Normal,"2 timbangan, satu di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-01330,enklave-salido.docx,,1330,Normal,1 tong mesiu sebanyak 100 lb;,researcher_docx,not_checked
SP-01331,enklave-salido.docx,,1331,Normal,"15 lb [bahan] lepas di dalam sebuah tong kecil, nama komoditas terbaca tidak pasti sebagai bawijt;",researcher_docx,not_checked
SP-01332,enklave-salido.docx,,1332,Normal,135 kartrid terisi;,researcher_docx,not_checked
SP-01333,enklave-salido.docx,,1333,Normal,9 karung berisi beras di dalam sebuah tong;,researcher_docx,not_checked
SP-01334,enklave-salido.docx,,1334,Normal,1 karung berisi kayu;,researcher_docx,not_checked
SP-01335,enklave-salido.docx,,1335,Normal,1 pedang Kompeni;,researcher_docx,not_checked
SP-01336,enklave-salido.docx,,1336,Normal,3 sendok meriam dengan tangkai ekor babi;,researcher_docx,not_checked
SP-01337,enklave-salido.docx,,1337,Normal,1 tangkai ekor babi;,researcher_docx,not_checked
SP-01338,enklave-salido.docx,,1338,Normal,1 pembersih laras;,researcher_docx,not_checked
SP-01339,enklave-salido.docx,,1339,Normal,1 tanduk mesiu beserta bor sulut dan jarum lubang sulutnya;,researcher_docx,not_checked
SP-01340,enklave-salido.docx,,1340,Normal,4 tongkat sumbu;,researcher_docx,not_checked
SP-01341,enklave-salido.docx,,1341,Normal,1.000 butir peluru musket tajam;,researcher_docx,not_checked
SP-01342,enklave-salido.docx,,1342,Normal,101 butir peluru [bulat?] tajam;,researcher_docx,not_checked
SP-01343,enklave-salido.docx,,1343,Normal,66 butir peluru panjang tajam;,researcher_docx,not_checked
SP-01344,enklave-salido.docx,,1344,Normal,1 belenggu dengan tiga gelang dan satu kunci;,researcher_docx,not_checked
SP-01345,enklave-salido.docx,,1345,Normal,1 jam pasir;,researcher_docx,not_checked
SP-01346,enklave-salido.docx,,1346,Normal,12 bessagaijen.,researcher_docx,not_checked
SP-01347,enklave-salido.docx,,1347,Normal,"Demikianlah pemeriksaan dan penghitungan tersebut dilakukan, dan barang-barang itu ditemukan benar-benar ada oleh kami yang bertanda tangan di bawah ini, yang secara khusus ditunjuk untuk tugas tersebut, di Beneden-Pagger tambang, pada tanggal 6 Januari 1682.",researcher_docx,not_checked
SP-01348,enklave-salido.docx,,1348,Normal,Ditandatangani:,researcher_docx,not_checked
SP-01349,enklave-salido.docx,,1349,Normal,Sebagai pihak yang menyerahkan:,researcher_docx,not_checked
SP-01350,enklave-salido.docx,,1350,Normal,Johan Hoffman.,researcher_docx,not_checked
SP-01351,enklave-salido.docx,,1351,Normal,Sebagai pihak yang menerima:,researcher_docx,not_checked
SP-01352,enklave-salido.docx,,1352,Normal,Johan Pleijtner.,researcher_docx,not_checked
SP-01353,enklave-salido.docx,,1353,Normal,Di bawahnya tertulis:,researcher_docx,not_checked
SP-01354,enklave-salido.docx,,1354,Normal,"Telah dikolasi dan dinyatakan sesuai. Tambang Emas Sillida, 22 April 1682.",researcher_docx,not_checked
SP-01355,enklave-salido.docx,,1355,Normal,Ditandatangani:,researcher_docx,not_checked
SP-01356,enklave-salido.docx,,1356,Normal,"Elias Hesse, Berghschrijver.",researcher_docx,not_checked
SP-01357,enklave-salido.docx,,1357,Normal,Daftar para pegawai Kompeni dan orang-orang yang diperbudak yang ditemukan pada waktu pemeriksaan di Boven-Pagger Tambang Emas Sillida. Pemeriksaan tersebut dilakukan pada tanggal 9 Januari 1682.,researcher_docx,not_checked
SP-01358,enklave-salido.docx,,1358,Normal,Nama-nama yang mulai dicatat,researcher_docx,not_checked
SP-01359,enklave-salido.docx,,1359,Normal,"Johan Hoffman, Assaijeur;",researcher_docx,not_checked
SP-01360,enklave-salido.docx,,1360,Normal,"Willem Roelingh, juga Assaijeur;",researcher_docx,not_checked
SP-01361,enklave-salido.docx,,1361,Normal,"Pieter van Raden, Oppermeester di rumah sakit;",researcher_docx,not_checked
